age,date,cases,age_num,age_format,cases_tot,cases_norm
35_to_39,2020-05-23,67,35,35-39,1298,0.05161787365177196
40_to_44,2020-05-23,76,40,40-44,1298,0.05855161787365177
45_to_49,2020-05-23,93,45,45-49,1298,0.07164869029275808
50_to_54,2020-05-23,123,50,50-54,1298,0.09476117103235747
55_to_59,2020-05-23,102,55,55-59,1298,0.07858243451463791
60_to_64,2020-05-23,72,60,60-64,1298,0.05546995377503852
65_to_69,2020-05-23,42,65,65-69,1298,0.032357473035439135
70_to_74,2020-05-23,50,70,70-74,1298,0.03852080123266564
75_to_79,2020-05-23,65,75,75-79,1298,0.05007704160246533
80_to_84,2020-05-23,69,80,80-84,1298,0.053158705701078585
85_to_89,2020-05-23,59,85,85-89,1298,0.045454545454545456
90+,2020-05-23,68,90,90+,1298,0.05238828967642527
0_to_4,2020-05-24,3,0,0-4,1195,0.002510460251046025
5_to_9,2020-05-24,22,5,5-9,1195,0.018410041841004185
10_to_14,2020-05-24,19,10,10-14,1195,0.015899581589958158
15_to_19,2020-05-24,42,15,15-19,1195,0.035146443514644354
20_to_24,2020-05-24,96,20,20-24,1195,0.0803347280334728
25_to_29,2020-05-24,85,25,25-29,1195,0.07112970711297072
30_to_34,2020-05-24,96,30,30-34,1195,0.0803347280334728
35_to_39,2020-05-24,94,35,35-39,1195,0.07866108786610879
40_to_44,2020-05-24,80,40,40-44,1195,0.06694560669456066
45_to_49,2020-05-24,87,45,45-49,1195,0.07280334728033473
50_to_54,2020-05-24,86,50,50-54,1195,0.07196652719665272
55_to_59,2020-05-24,106,55,55-59,1195,0.0887029288702929
60_to_64,2020-05-24,70,60,60-64,1195,0.058577405857740586
65_to_69,2020-05-24,33,65,65-69,1195,0.027615062761506277
70_to_74,2020-05-24,49,70,70-74,1195,0.04100418410041841
75_to_79,2020-05-24,47,75,75-79,1195,0.03933054393305439
80_to_84,2020-05-24,60,80,80-84,1195,0.0502092050209205
85_to_89,2020-05-24,57,85,85-89,1195,0.04769874476987448
90+,2020-05-24,63,90,90+,1195,0.052719665271966525
0_to_4,2020-05-25,0,0,0-4,1368,0
5_to_9,2020-05-25,19,5,5-9,1368,0.013888888888888888
10_to_14,2020-05-25,20,10,10-14,1368,0.014619883040935672
15_to_19,2020-05-25,33,15,15-19,1368,0.02412280701754386
20_to_24,2020-05-25,74,20,20-24,1368,0.054093567251461985
25_to_29,2020-05-25,98,25,25-29,1368,0.07163742690058479
30_to_34,2020-05-25,106,30,30-34,1368,0.07748538011695906
35_to_39,2020-05-25,98,35,35-39,1368,0.07163742690058479
40_to_44,2020-05-25,95,40,40-44,1368,0.06944444444444445
45_to_49,2020-05-25,98,45,45-49,1368,0.07163742690058479
50_to_54,2020-05-25,125,50,50-54,1368,0.09137426900584796
55_to_59,2020-05-25,104,55,55-59,1368,0.07602339181286549
60_to_64,2020-05-25,79,60,60-64,1368,0.0577485380116959
65_to_69,2020-05-25,41,65,65-69,1368,0.029970760233918127
70_to_74,2020-05-25,42,70,70-74,1368,0.03070175438596491
75_to_79,2020-05-25,66,75,75-79,1368,0.04824561403508772
80_to_84,2020-05-25,72,80,80-84,1368,0.05263157894736842
85_to_89,2020-05-25,98,85,85-89,1368,0.07163742690058479
90+,2020-05-25,100,90,90+,1368,0.07309941520467836
0_to_4,2020-05-26,3,0,0-4,1445,0.0020761245674740486
5_to_9,2020-05-26,24,5,5-9,1445,0.01660899653979239
10_to_14,2020-05-26,15,10,10-14,1445,0.010380622837370242
15_to_19,2020-05-26,29,15,15-19,1445,0.020069204152249134
20_to_24,2020-05-26,102,20,20-24,1445,0.07058823529411765
25_to_29,2020-05-26,97,25,25-29,1445,0.0671280276816609
30_to_34,2020-05-26,123,30,30-34,1445,0.08512110726643599
35_to_39,2020-05-26,98,35,35-39,1445,0.06782006920415225
40_to_44,2020-05-26,86,40,40-44,1445,0.05951557093425606
45_to_49,2020-05-26,107,45,45-49,1445,0.07404844290657439
50_to_54,2020-05-26,109,50,50-54,1445,0.0754325259515571
55_to_59,2020-05-26,109,55,55-59,1445,0.0754325259515571
60_to_64,2020-05-26,75,60,60-64,1445,0.05190311418685121
65_to_69,2020-05-26,52,65,65-69,1445,0.035986159169550176
70_to_74,2020-05-26,58,70,70-74,1445,0.04013840830449827
75_to_79,2020-05-26,65,75,75-79,1445,0.04498269896193772
80_to_84,2020-05-26,92,80,80-84,1445,0.06366782006920416
85_to_89,2020-05-26,98,85,85-89,1445,0.06782006920415225
90+,2020-05-26,103,90,90+,1445,0.07128027681660899
0_to_4,2020-05-27,8,0,0-4,1606,0.0049813200498132005
5_to_9,2020-05-27,11,5,5-9,1606,0.00684931506849315
10_to_14,2020-05-27,23,10,10-14,1606,0.014321295143212951
15_to_19,2020-05-27,40,15,15-19,1606,0.024906600249066
20_to_24,2020-05-27,101,20,20-24,1606,0.06288916562889166
25_to_29,2020-05-27,146,25,25-29,1606,0.09090909090909091
30_to_34,2020-05-27,117,30,30-34,1606,0.07285180572851806
35_to_39,2020-05-27,97,35,35-39,1606,0.060398505603985055
40_to_44,2020-05-27,88,40,40-44,1606,0.0547945205479452
45_to_49,2020-05-27,101,45,45-49,1606,0.06288916562889166
50_to_54,2020-05-27,122,50,50-54,1606,0.0759651307596513
55_to_59,2020-05-27,121,55,55-59,1606,0.07534246575342465
60_to_64,2020-05-27,78,60,60-64,1606,0.048567870485678705
65_to_69,2020-05-27,55,65,65-69,1606,0.03424657534246575
70_to_74,2020-05-27,50,70,70-74,1606,0.031133250311332503
75_to_79,2020-05-27,83,75,75-79,1606,0.051681195516811954
80_to_84,2020-05-27,114,80,80-84,1606,0.07098381070983811
85_to_89,2020-05-27,119,85,85-89,1606,0.07409713574097136
90+,2020-05-27,132,90,90+,1606,0.0821917808219178
0_to_4,2020-05-28,8,0,0-4,1555,0.005144694533762058
5_to_9,2020-05-28,23,5,5-9,1555,0.014790996784565916
10_to_14,2020-05-28,32,10,10-14,1555,0.020578778135048232
15_to_19,2020-05-28,37,15,15-19,1555,0.023794212218649517
20_to_24,2020-05-28,95,20,20-24,1555,0.06109324758842444
25_to_29,2020-05-28,120,25,25-29,1555,0.07717041800643087
30_to_34,2020-05-28,112,30,30-34,1555,0.0720257234726688
35_to_39,2020-05-28,95,35,35-39,1555,0.06109324758842444
40_to_44,2020-05-28,96,40,40-44,1555,0.06173633440514469
45_to_49,2020-05-28,117,45,45-49,1555,0.0752411575562701
50_to_54,2020-05-28,112,50,50-54,1555,0.0720257234726688
55_to_59,2020-05-28,91,55,55-59,1555,0.05852090032154341
60_to_64,2020-05-28,76,60,60-64,1555,0.04887459807073955
65_to_69,2020-05-28,54,65,65-69,1555,0.03472668810289389
70_to_74,2020-05-28,57,70,70-74,1555,0.036655948553054665
75_to_79,2020-05-28,79,75,75-79,1555,0.05080385852090032
80_to_84,2020-05-28,104,80,80-84,1555,0.06688102893890675
85_to_89,2020-05-28,100,85,85-89,1555,0.06430868167202572
90+,2020-05-28,147,90,90+,1555,0.09453376205787781
0_to_4,2020-05-29,10,0,0-4,1365,0.007326007326007326
5_to_9,2020-05-29,9,5,5-9,1365,0.006593406593406593
10_to_14,2020-05-29,13,10,10-14,1365,0.009523809523809525
15_to_19,2020-05-29,31,15,15-19,1365,0.02271062271062271
20_to_24,2020-05-29,76,20,20-24,1365,0.05567765567765568
25_to_29,2020-05-29,110,25,25-29,1365,0.08058608058608059
30_to_34,2020-05-29,114,30,30-34,1365,0.08351648351648351
35_to_39,2020-05-29,93,35,35-39,1365,0.06813186813186813
40_to_44,2020-05-29,73,40,40-44,1365,0.05347985347985348
45_to_49,2020-05-29,103,45,45-49,1365,0.07545787545787545
50_to_54,2020-05-29,96,50,50-54,1365,0.07032967032967033
55_to_59,2020-05-29,106,55,55-59,1365,0.07765567765567766
60_to_64,2020-05-29,77,60,60-64,1365,0.05641025641025641
65_to_69,2020-05-29,60,65,65-69,1365,0.04395604395604396
70_to_74,2020-05-29,55,70,70-74,1365,0.040293040293040296
75_to_79,2020-05-29,48,75,75-79,1365,0.035164835164835165
80_to_84,2020-05-29,78,80,80-84,1365,0.05714285714285714
85_to_89,2020-05-29,104,85,85-89,1365,0.0761904761904762
90+,2020-05-29,109,90,90+,1365,0.07985347985347985
0_to_4,2020-05-30,4,0,0-4,995,0.004020100502512563
5_to_9,2020-05-30,16,5,5-9,995,0.016080402010050253
10_to_14,2020-05-30,18,10,10-14,995,0.018090452261306532
15_to_19,2020-05-30,18,15,15-19,995,0.018090452261306532
20_to_24,2020-05-30,71,20,20-24,995,0.07135678391959799
25_to_29,2020-05-30,74,25,25-29,995,0.0743718592964824
30_to_34,2020-05-30,85,30,30-34,995,0.08542713567839195
35_to_39,2020-05-30,73,35,35-39,995,0.07336683417085427
40_to_44,2020-05-30,57,40,40-44,995,0.05728643216080402
45_to_49,2020-05-30,59,45,45-49,995,0.0592964824120603
50_to_54,2020-05-30,76,50,50-54,995,0.0763819095477387
55_to_59,2020-05-30,57,55,55-59,995,0.05728643216080402
60_to_64,2020-05-30,62,60,60-64,995,0.062311557788944726
65_to_69,2020-05-30,33,65,65-69,995,0.033165829145728645
70_to_74,2020-05-30,48,70,70-74,995,0.04824120603015075
75_to_79,2020-05-30,48,75,75-79,995,0.04824120603015075
80_to_84,2020-05-30,65,80,80-84,995,0.06532663316582915
85_to_89,2020-05-30,63,85,85-89,995,0.06331658291457286
90+,2020-05-30,68,90,90+,995,0.06834170854271357
0_to_4,2020-05-31,11,0,0-4,986,0.011156186612576065
5_to_9,2020-05-31,14,5,5-9,986,0.014198782961460446
10_to_14,2020-05-31,11,10,10-14,986,0.011156186612576065
15_to_19,2020-05-31,31,15,15-19,986,0.03144016227180527
20_to_24,2020-05-31,65,20,20-24,986,0.06592292089249494
25_to_29,2020-05-31,69,25,25-29,986,0.06997971602434078
30_to_34,2020-05-31,72,30,30-34,986,0.07302231237322515
35_to_39,2020-05-31,59,35,35-39,986,0.059837728194726165
40_to_44,2020-05-31,57,40,40-44,986,0.057809330628803245
45_to_49,2020-05-31,60,45,45-49,986,0.060851926977687626
50_to_54,2020-05-31,76,50,50-54,986,0.07707910750507099
55_to_59,2020-05-31,61,55,55-59,986,0.061866125760649086
60_to_64,2020-05-31,49,60,60-64,986,0.04969574036511156
65_to_69,2020-05-31,36,65,65-69,986,0.036511156186612576
70_to_74,2020-05-31,43,70,70-74,986,0.0436105476673428
75_to_79,2020-05-31,44,75,75-79,986,0.04462474645030426
80_to_84,2020-05-31,73,80,80-84,986,0.07403651115618662
85_to_89,2020-05-31,64,85,85-89,986,0.06490872210953347
90+,2020-05-31,91,90,90+,986,0.0922920892494929
0_to_4,2020-06-01,9,0,0-4,1303,0.006907137375287797
5_to_9,2020-06-01,13,5,5-9,1303,0.009976976208749041
10_to_14,2020-06-01,16,10,10-14,1303,0.012279355333844973
15_to_19,2020-06-01,32,15,15-19,1303,0.024558710667689946
20_to_24,2020-06-01,77,20,20-24,1303,0.059094397544128936
25_to_29,2020-06-01,107,25,25-29,1303,0.08211818879508825
30_to_34,2020-06-01,76,30,30-34,1303,0.05832693783576362
35_to_39,2020-06-01,79,35,35-39,1303,0.060629316960859554
40_to_44,2020-06-01,75,40,40-44,1303,0.05755947812739831
45_to_49,2020-06-01,92,45,45-49,1303,0.07060629316960859
50_to_54,2020-06-01,89,50,50-54,1303,0.06830391404451266
55_to_59,2020-06-01,104,55,55-59,1303,0.07981580966999233
60_to_64,2020-06-01,50,60,60-64,1303,0.03837298541826554
65_to_69,2020-06-01,42,65,65-69,1303,0.03223330775134305
70_to_74,2020-06-01,43,70,70-74,1303,0.03300076745970836
75_to_79,2020-06-01,70,75,75-79,1303,0.05372217958557176
80_to_84,2020-06-01,94,80,80-84,1303,0.07214121258633922
85_to_89,2020-06-01,105,85,85-89,1303,0.08058326937835764
90+,2020-06-01,130,90,90+,1303,0.0997697620874904
0_to_4,2020-06-02,15,0,0-4,1344,0.011160714285714286
5_to_9,2020-06-02,15,5,5-9,1344,0.011160714285714286
10_to_14,2020-06-02,18,10,10-14,1344,0.013392857142857142
15_to_19,2020-06-02,36,15,15-19,1344,0.026785714285714284
20_to_24,2020-06-02,82,20,20-24,1344,0.06101190476190476
25_to_29,2020-06-02,102,25,25-29,1344,0.07589285714285714
30_to_34,2020-06-02,113,30,30-34,1344,0.08407738095238096
35_to_39,2020-06-02,87,35,35-39,1344,0.06473214285714286
40_to_44,2020-06-02,83,40,40-44,1344,0.061755952380952384
45_to_49,2020-06-02,93,45,45-49,1344,0.06919642857142858
50_to_54,2020-06-02,83,50,50-54,1344,0.061755952380952384
55_to_59,2020-06-02,73,55,55-59,1344,0.05431547619047619
60_to_64,2020-06-02,53,60,60-64,1344,0.03943452380952381
65_to_69,2020-06-02,41,65,65-69,1344,0.03050595238095238
70_to_74,2020-06-02,51,70,70-74,1344,0.03794642857142857
75_to_79,2020-06-02,66,75,75-79,1344,0.049107142857142856
80_to_84,2020-06-02,104,80,80-84,1344,0.07738095238095238
85_to_89,2020-06-02,101,85,85-89,1344,0.07514880952380952
90+,2020-06-02,128,90,90+,1344,0.09523809523809523
0_to_4,2020-06-03,9,0,0-4,1225,0.007346938775510204
5_to_9,2020-06-03,13,5,5-9,1225,0.010612244897959184
10_to_14,2020-06-03,21,10,10-14,1225,0.017142857142857144
15_to_19,2020-06-03,47,15,15-19,1225,0.03836734693877551
20_to_24,2020-06-03,73,20,20-24,1225,0.05959183673469388
25_to_29,2020-06-03,103,25,25-29,1225,0.08408163265306122
30_to_34,2020-06-03,89,30,30-34,1225,0.07265306122448979
35_to_39,2020-06-03,75,35,35-39,1225,0.061224489795918366
40_to_44,2020-06-03,74,40,40-44,1225,0.060408163265306125
45_to_49,2020-06-03,78,45,45-49,1225,0.0636734693877551
50_to_54,2020-06-03,80,50,50-54,1225,0.0653061224489796
55_to_59,2020-06-03,78,55,55-59,1225,0.0636734693877551
60_to_64,2020-06-03,58,60,60-64,1225,0.0473469387755102
65_to_69,2020-06-03,45,65,65-69,1225,0.036734693877551024
70_to_74,2020-06-03,42,70,70-74,1225,0.03428571428571429
75_to_79,2020-06-03,60,75,75-79,1225,0.04897959183673469
80_to_84,2020-06-03,80,80,80-84,1225,0.0653061224489796
85_to_89,2020-06-03,106,85,85-89,1225,0.08653061224489796
90+,2020-06-03,94,90,90+,1225,0.07673469387755102
0_to_4,2020-06-04,13,0,0-4,1143,0.011373578302712161
5_to_9,2020-06-04,15,5,5-9,1143,0.013123359580052493
10_to_14,2020-06-04,16,10,10-14,1143,0.01399825021872266
15_to_19,2020-06-04,33,15,15-19,1143,0.028871391076115485
20_to_24,2020-06-04,69,20,20-24,1143,0.06036745406824147
25_to_29,2020-06-04,99,25,25-29,1143,0.08661417322834646
30_to_34,2020-06-04,71,30,30-34,1143,0.0621172353455818
35_to_39,2020-06-04,84,35,35-39,1143,0.07349081364829396
40_to_44,2020-06-04,56,40,40-44,1143,0.048993875765529306
45_to_49,2020-06-04,73,45,45-49,1143,0.06386701662292213
50_to_54,2020-06-04,81,50,50-54,1143,0.07086614173228346
55_to_59,2020-06-04,82,55,55-59,1143,0.07174103237095363
60_to_64,2020-06-04,50,60,60-64,1143,0.04374453193350831
65_to_69,2020-06-04,32,65,65-69,1143,0.02799650043744532
70_to_74,2020-06-04,63,70,70-74,1143,0.05511811023622047
75_to_79,2020-06-04,50,75,75-79,1143,0.04374453193350831
80_to_84,2020-06-04,80,80,80-84,1143,0.0699912510936133
85_to_89,2020-06-04,80,85,85-89,1143,0.0699912510936133
90+,2020-06-04,96,90,90+,1143,0.08398950131233596
0_to_4,2020-06-05,14,0,0-4,1009,0.013875123885034688
5_to_9,2020-06-05,11,5,5-9,1009,0.010901883052527254
10_to_14,2020-06-05,14,10,10-14,1009,0.013875123885034688
15_to_19,2020-06-05,32,15,15-19,1009,0.031714568880079286
20_to_24,2020-06-05,64,20,20-24,1009,0.06342913776015857
25_to_29,2020-06-05,87,25,25-29,1009,0.08622398414271557
30_to_34,2020-06-05,86,30,30-34,1009,0.08523290386521308
35_to_39,2020-06-05,60,35,35-39,1009,0.05946481665014866
40_to_44,2020-06-05,70,40,40-44,1009,0.06937561942517344
45_to_49,2020-06-05,73,45,45-49,1009,0.07234886025768088
50_to_54,2020-06-05,72,50,50-54,1009,0.07135777998017839
55_to_59,2020-06-05,61,55,55-59,1009,0.06045589692765114
60_to_64,2020-06-05,51,60,60-64,1009,0.05054509415262636
65_to_69,2020-06-05,41,65,65-69,1009,0.040634291377601585
70_to_74,2020-06-05,28,70,70-74,1009,0.027750247770069375
75_to_79,2020-06-05,42,75,75-79,1009,0.04162537165510406
80_to_84,2020-06-05,68,80,80-84,1009,0.06739345887016848
85_to_89,2020-06-05,63,85,85-89,1009,0.062438057482656094
90+,2020-06-05,72,90,90+,1009,0.07135777998017839
0_to_4,2020-06-06,5,0,0-4,720,0.006944444444444444
5_to_9,2020-06-06,15,5,5-9,720,0.020833333333333332
10_to_14,2020-06-06,13,10,10-14,720,0.018055555555555554
15_to_19,2020-06-06,28,15,15-19,720,0.03888888888888889
20_to_24,2020-06-06,56,20,20-24,720,0.07777777777777778
25_to_29,2020-06-06,66,25,25-29,720,0.09166666666666666
30_to_34,2020-06-06,72,30,30-34,720,0.1
35_to_39,2020-06-06,52,35,35-39,720,0.07222222222222222
40_to_44,2020-06-06,52,40,40-44,720,0.07222222222222222
45_to_49,2020-06-06,49,45,45-49,720,0.06805555555555555
50_to_54,2020-06-06,56,50,50-54,720,0.07777777777777778
55_to_59,2020-06-06,48,55,55-59,720,0.06666666666666667
60_to_64,2020-06-06,36,60,60-64,720,0.05
65_to_69,2020-06-06,36,65,65-69,720,0.05
70_to_74,2020-06-06,21,70,70-74,720,0.029166666666666667
75_to_79,2020-06-06,19,75,75-79,720,0.02638888888888889
80_to_84,2020-06-06,31,80,80-84,720,0.043055555555555555
85_to_89,2020-06-06,22,85,85-89,720,0.030555555555555555
90+,2020-06-06,43,90,90+,720,0.059722222222222225
0_to_4,2020-06-07,5,0,0-4,660,0.007575757575757576
5_to_9,2020-06-07,16,5,5-9,660,0.024242424242424242
10_to_14,2020-06-07,13,10,10-14,660,0.019696969696969695
15_to_19,2020-06-07,15,15,15-19,660,0.022727272727272728
20_to_24,2020-06-07,51,20,20-24,660,0.07727272727272727
25_to_29,2020-06-07,66,25,25-29,660,0.1
30_to_34,2020-06-07,66,30,30-34,660,0.1
35_to_39,2020-06-07,50,35,35-39,660,0.07575757575757576
40_to_44,2020-06-07,54,40,40-44,660,0.08181818181818182
45_to_49,2020-06-07,30,45,45-49,660,0.045454545454545456
50_to_54,2020-06-07,40,50,50-54,660,0.06060606060606061
55_to_59,2020-06-07,46,55,55-59,660,0.0696969696969697
60_to_64,2020-06-07,37,60,60-64,660,0.05606060606060606
65_to_69,2020-06-07,22,65,65-69,660,0.03333333333333333
70_to_74,2020-06-07,30,70,70-74,660,0.045454545454545456
75_to_79,2020-06-07,26,75,75-79,660,0.03939393939393939
80_to_84,2020-06-07,36,80,80-84,660,0.05454545454545454
85_to_89,2020-06-07,30,85,85-89,660,0.045454545454545456
90+,2020-06-07,27,90,90+,660,0.04090909090909091
0_to_4,2020-06-08,8,0,0-4,982,0.008146639511201629
5_to_9,2020-06-08,19,5,5-9,982,0.019348268839103868
10_to_14,2020-06-08,18,10,10-14,982,0.018329938900203666
15_to_19,2020-06-08,29,15,15-19,982,0.029531568228105907
20_to_24,2020-06-08,80,20,20-24,982,0.0814663951120163
25_to_29,2020-06-08,68,25,25-29,982,0.06924643584521385
30_to_34,2020-06-08,83,30,30-34,982,0.0845213849287169
35_to_39,2020-06-08,69,35,35-39,982,0.07026476578411406
40_to_44,2020-06-08,70,40,40-44,982,0.07128309572301425
45_to_49,2020-06-08,86,45,45-49,982,0.08757637474541752
50_to_54,2020-06-08,76,50,50-54,982,0.07739307535641547
55_to_59,2020-06-08,69,55,55-59,982,0.07026476578411406
60_to_64,2020-06-08,44,60,60-64,982,0.04480651731160896
65_to_69,2020-06-08,30,65,65-69,982,0.03054989816700611
70_to_74,2020-06-08,31,70,70-74,982,0.031568228105906315
75_to_79,2020-06-08,33,75,75-79,982,0.03360488798370672
80_to_84,2020-06-08,53,80,80-84,982,0.0539714867617108
85_to_89,2020-06-08,56,85,85-89,982,0.05702647657841141
90+,2020-06-08,60,90,90+,982,0.06109979633401222
0_to_4,2020-06-09,16,0,0-4,1047,0.015281757402101241
5_to_9,2020-06-09,12,5,5-9,1047,0.011461318051575931
10_to_14,2020-06-09,18,10,10-14,1047,0.017191977077363897
15_to_19,2020-06-09,37,15,15-19,1047,0.03533906399235912
20_to_24,2020-06-09,70,20,20-24,1047,0.06685768863419293
25_to_29,2020-06-09,100,25,25-29,1047,0.09551098376313276
30_to_34,2020-06-09,93,30,30-34,1047,0.08882521489971347
35_to_39,2020-06-09,82,35,35-39,1047,0.07831900668576887
40_to_44,2020-06-09,69,40,40-44,1047,0.0659025787965616
45_to_49,2020-06-09,68,45,45-49,1047,0.06494746895893028
50_to_54,2020-06-09,53,50,50-54,1047,0.050620821394460364
55_to_59,2020-06-09,83,55,55-59,1047,0.07927411652340019
60_to_64,2020-06-09,54,60,60-64,1047,0.05157593123209169
65_to_69,2020-06-09,35,65,65-69,1047,0.033428844317096466
70_to_74,2020-06-09,34,70,70-74,1047,0.03247373447946514
75_to_79,2020-06-09,49,75,75-79,1047,0.04680038204393505
80_to_84,2020-06-09,60,80,80-84,1047,0.05730659025787966
85_to_89,2020-06-09,51,85,85-89,1047,0.04871060171919771
90+,2020-06-09,63,90,90+,1047,0.06017191977077364
0_to_4,2020-06-10,14,0,0-4,1071,0.013071895424836602
5_to_9,2020-06-10,22,5,5-9,1071,0.02054154995331466
10_to_14,2020-06-10,26,10,10-14,1071,0.02427637721755369
15_to_19,2020-06-10,26,15,15-19,1071,0.02427637721755369
20_to_24,2020-06-10,72,20,20-24,1071,0.06722689075630252
25_to_29,2020-06-10,104,25,25-29,1071,0.09710550887021475
30_to_34,2020-06-10,89,30,30-34,1071,0.08309990662931839
35_to_39,2020-06-10,68,35,35-39,1071,0.06349206349206349
40_to_44,2020-06-10,74,40,40-44,1071,0.06909430438842204
45_to_49,2020-06-10,76,45,45-49,1071,0.07096171802054155
50_to_54,2020-06-10,66,50,50-54,1071,0.06162464985994398
55_to_59,2020-06-10,58,55,55-59,1071,0.05415499533146592
60_to_64,2020-06-10,59,60,60-64,1071,0.055088702147525676
65_to_69,2020-06-10,30,65,65-69,1071,0.028011204481792718
70_to_74,2020-06-10,38,70,70-74,1071,0.035480859010270774
75_to_79,2020-06-10,47,75,75-79,1071,0.04388422035480859
80_to_84,2020-06-10,65,80,80-84,1071,0.06069094304388422
85_to_89,2020-06-10,74,85,85-89,1071,0.06909430438842204
90+,2020-06-10,63,90,90+,1071,0.058823529411764705
0_to_4,2020-06-11,9,0,0-4,906,0.009933774834437087
5_to_9,2020-06-11,11,5,5-9,906,0.012141280353200883
10_to_14,2020-06-11,17,10,10-14,906,0.018763796909492272
15_to_19,2020-06-11,33,15,15-19,906,0.03642384105960265
20_to_24,2020-06-11,65,20,20-24,906,0.0717439293598234
25_to_29,2020-06-11,81,25,25-29,906,0.08940397350993377
30_to_34,2020-06-11,72,30,30-34,906,0.07947019867549669
35_to_39,2020-06-11,83,35,35-39,906,0.09161147902869757
40_to_44,2020-06-11,73,40,40-44,906,0.08057395143487858
45_to_49,2020-06-11,57,45,45-49,906,0.06291390728476821
50_to_54,2020-06-11,72,50,50-54,906,0.07947019867549669
55_to_59,2020-06-11,58,55,55-59,906,0.0640176600441501
60_to_64,2020-06-11,53,60,60-64,906,0.05849889624724062
65_to_69,2020-06-11,25,65,65-69,906,0.02759381898454746
70_to_74,2020-06-11,25,70,70-74,906,0.02759381898454746
75_to_79,2020-06-11,31,75,75-79,906,0.03421633554083885
80_to_84,2020-06-11,42,80,80-84,906,0.046357615894039736
85_to_89,2020-06-11,55,85,85-89,906,0.06070640176600441
90+,2020-06-11,44,90,90+,906,0.04856512141280353
